countrycode,year,ctfp,rtfpna,rwtfpna
SGP,2017,0.866075813770294,1.01469099521637,1.07040512561798
SGP,2018,0.861917972564697,1.01999664306641,1.05252325534821
SGP,2019,0.848321378231049,0.998374879360199,1.03575015068054
SGP,2020,0.828376173973084,0.967580080032349,0.947548389434815
SGP,2021,0.854309260845184,1.0,1.0
SGP,2022,0.900421738624573,1.00961422920227,1.01581907272339
SGP,2023,0.832647860050201,0.991359412670136,0.961154043674469
SVK,2012,0.710465252399445,0.878893494606018,0.863965511322022
SVK,2013,0.673788607120514,0.882112920284271,0.862302958965302
SVK,2014,0.674319863319397,0.892937481403351,0.879220902919769
SVK,2015,0.6792351603508,0.907572150230408,0.911281406879425
SVK,2016,0.641463041305542,0.905021131038666,0.906123638153076
SVK,2017,0.610222458839417,0.916928231716156,0.918953061103821
SVK,2018,0.588746607303619,0.934177398681641,0.932245254516602
SVK,2019,0.575226426124573,0.941270709037781,0.948144018650055
SVK,2020,0.668186545372009,0.957293748855591,0.950451612472534
SVK,2021,0.675051987171173,1.0,1.0
SVK,2022,0.655240833759308,0.974882125854492,0.987208902835846
SVK,2023,0.648106038570404,0.964181065559387,0.908513128757477
SVN,2012,0.644616425037384,0.891952753067017,0.90412163734436
SVN,2013,0.604209065437317,0.879253566265106,0.883357524871826
SVN,2014,0.613590896129608,0.891449153423309,0.882316708564758
SVN,2015,0.612139403820038,0.895748555660248,0.883585870265961
SVN,2016,0.628061950206757,0.91829240322113,0.90445339679718
SVN,2017,0.624081432819367,0.954258441925049,0.932139873504639
SVN,2018,0.645146250724793,0.974443793296814,0.957195222377777
SVN,2019,0.672536253929138,0.985247015953064,0.968374967575073
SVN,2020,0.669036984443665,0.967166125774384,0.950345039367676
SVN,2021,0.667319893836975,1.0,1.0
SVN,2022,0.661682546138763,0.989465951919556,1.00685822963715
SVN,2023,0.664669573307037,1.0012069940567,0.996298253536224
SWE,2012,0.927443861961365,0.9529909491539,0.948758244514465
SWE,2013,0.891635119915009,0.954110205173492,0.954325914382935
SWE,2014,0.895229518413544,0.958519577980042,0.967933595180512
SWE,2015,0.917837500572205,0.979555487632752,0.991600751876831
SWE,2016,0.921299993991852,0.974296569824219,0.995043158531189
SWE,2017,0.910719335079193,0.970472931861877,0.995575368404388
SWE,2018,0.878116309642792,0.967173635959625,0.990193367004395
SWE,2019,0.914546012878418,0.983202815055847,0.984334290027618
SWE,2020,0.898388922214508,0.9732905626297,0.972246408462524
SWE,2021,0.906465291976929,1.0,1.0
SWE,2022,0.893977463245392,0.983941912651062,0.997121393680573
SWE,2023,0.875620484352112,0.966022253036499,0.956299543380737
TUR,2012,0.981511056423187,0.965871214866638,0.998991072177887
TUR,2013,0.945083796977997,0.989881992340088,1.03260111808777
TUR,2014,0.931332767009735,0.983691155910492,1.01329398155212
TUR,2015,0.928683698177338,0.984923899173737,1.01571404933929
TUR,2016,0.929467499256134,0.967962980270386,1.00597536563873
TUR,2017,0.940499842166901,0.981149435043335,1.00975275039673
TUR,2018,0.946618616580963,0.967422425746918,0.978362143039703
TUR,2019,0.978684425354004,0.957107365131378,0.938931584358215
TUR,2020,1.0272923707962,0.99845027923584,1.00196874141693
TUR,2021,1.01638174057007,1.0,1.0
TUR,2022,1.06359887123108,0.985584616661072,1.03707349300385
TUR,2023,1.09245085716248,0.990219354629517,1.09590768814087
USA,2012,1.0,0.939691066741943,0.917856931686401
USA,2013,1.0,0.941933810710907,0.917653977870941
USA,2014,1.0,0.943991184234619,0.921730577945709
USA,2015,1.0,0.948801636695862,0.932495892047882
USA,2016,1.0,0.948409736156464,0.933093130588532
USA,2017,1.0,0.953378140926361,0.939149379730225
USA,2018,1.0,0.958201229572296,0.945454359054565
USA,2019,1.0,0.96426647901535,0.951795697212219
USA,2020,1.0,0.973077535629273,0.963344991207123
USA,2021,1.0,1.0,1.0
USA,2022,1.0,0.984038174152374,0.987051606178284
USA,2023,1.0,0.992998480796814,0.990676045417786
